player_id,team_id,season_id,points_per_game,assists_per_game,rebounds_per_game,blocks_per_game
1630182,1610612766,2025,7.44,1.59,2.53,0.22
1629656,1610612752,2022,5.98,0.96,2.04,0.24
1629656,1610612752,2023,11.25,2.11,3.23,0.37
1629656,1610612752,2024,7.27,1.16,1.96,0.07
1629656,1610612742,2025,10.21,2.15,3.81,0.21
1631243,1610612737,2024,4.0,0.67,3.67,0.67
1631243,1610612737,2025,5.97,0.82,4.21,1.0
1629060,1610612764,2020,13.52,1.81,6.12,0.17
1629060,1610612764,2021,13.84,1.44,5.47,0.12
1629060,1610612764,2022,11.31,1.14,3.81,0.21
1629060,1610612764,2023,13.0,1.17,4.27,0.4
1629060,1610612747,2024,13.57,1.19,4.32,0.37
1629060,1610612747,2025,13.14,1.41,5.0,0.44
1630169,1610612758,2021,12.98,5.33,2.98,0.48
1630169,1610612758,2022,14.25,7.43,3.9,0.67
1630169,1610612754,2023,20.71,10.45,3.66,0.45
1630169,1610612754,2024,20.13,10.9,3.93,0.7
1630169,1610612754,2025,18.62,9.22,3.53,0.67
1641790,1610612743,2025,1.74,0.21,1.16,0.21
203501,1610612752,2014,10.17,0.81,1.49,0.09
203501,1610612752,2015,11.49,1.81,2.23,0.2
203501,1610612737,2016,6.39,1.0,1.69,0.14
203501,1610612737,2017,14.47,2.3,2.84,0.19
203501,1610612752,2018,17.47,2.72,3.93,0.18
203501,1610612752,2019,19.13,2.65,3.5,0.13
203501,1610612742,2020,15.79,1.93,3.27,0.07
203501,1610612742,2021,16.61,1.8,3.27,0.16
203501,1610612742,2022,14.24,2.19,3.71,0.14
203501,1610612742,2023,14.35,1.82,3.54,0.17
203501,1610612742,2024,14.42,1.76,3.22,0.08
203501,1610612765,2025,10.96,1.6,2.38,0.09
201935,1610612760,2010,9.91,1.8,3.21,0.26
201935,1610612760,2011,12.17,2.15,3.11,0.29
201935,1610612760,2012,16.84,3.69,4.06,0.24
201935,1610612745,2013,25.94,5.83,4.86,0.49
201935,1610612745,2014,25.36,6.11,4.71,0.4
201935,1610612745,2015,27.37,6.98,5.67,0.74
201935,1610612745,2016,28.98,7.46,6.11,0.62
201935,1610612745,2017,29.09,11.2,8.14,0.47
201935,1610612745,2018,30.43,8.75,5.4,0.69
201935,1610612745,2019,36.13,7.51,6.64,0.74
201935,1610612745,2020,34.34,7.53,6.56,0.88
201935,1610612745,2021,24.75,10.38,5.12,0.75
201935,1610612751,2022,22.5,10.16,7.98,0.7
201935,1610612755,2023,20.97,10.66,6.1,0.53
201935,1610612746,2024,16.56,8.53,5.12,0.79
201935,1610612746,2025,22.81,8.7,5.77,0.7
1630702,1610612742,2023,8.75,1.35,1.85,0.15
1630702,1610612742,2024,7.26,1.49,1.79,0.05
1630702,1610612742,2025,8.7,1.42,1.56,0.09
1641989,1610612762,2025,3.2,0.8,2.1,0.1
1631199,1610612761,2023,2.22,0.44,0.78,0.11
1631199,1610612761,2024,0.0,1.0,0.0,0.0
1631199,1610612765,2025,4.0,2.0,7.0,0.0
203914,1610612743,2015,3.42,0.53,1.16,0.13
203914,1610612743,2016,12.26,1.93,2.89,0.24
203914,1610612743,2017,14.93,2.88,3.12,0.14
203914,1610612743,2018,17.46,2.9,2.63,0.22
203914,1610612743,2019,12.93,2.23,2.81,0.33
203914,1610612743,2020,10.38,2.11,2.91,0.25
203914,1610612743,2021,9.68,1.68,2.47,0.21
203914,1610612753,2022,11.13,1.77,2.0,0.15
203914,1610612753,2023,8.27,1.23,2.04,0.25
203914,1610612753,2024,6.89,1.61,1.69,0.26
203914,1610612753,2025,3.02,0.62,1.33,0.25
202699,1610612749,2012,4.95,0.52,2.4,0.17
202699,1610612749,2013,4.86,0.46,2.04,0.25
202699,1610612753,2014,14.64,1.34,6.95,0.39
202699,1610612753,2015,17.12,1.82,6.32,0.53
202699,1610612753,2016,13.65,2.02,6.98,0.57
202699,1610612765,2017,16.11,1.73,5.07,0.48
202699,1610612765,2018,18.08,1.96,5.08,0.31
202699,1610612746,2019,20.95,2.73,7.85,0.44
202699,1610612755,2020,19.6,3.15,6.88,0.56
202699,1610612755,2021,19.52,3.55,6.76,0.82
202699,1610612755,2022,17.22,3.45,6.79,0.59
202699,1610612755,2023,14.66,2.51,5.73,0.54
202699,1610612755,2024,17.2,3.1,6.47,0.66
202699,1610612765,2025,13.73,2.22,5.92,0.78
1628404,1610612747,2018,7.87,1.27,4.17,0.25
1628404,1610612747,2019,7.84,1.39,3.7,0.6
1628404,1610612740,2020,10.09,1.66,6.54,0.35
1628404,1610612740,2021,9.23,2.32,8.02,0.26
1628404,1610612740,2022,13.37,4.1,7.76,0.27
1628404,1610612757,2023,9.55,3.92,8.18,0.18
1628404,1610612752,2024,9.4,4.09,8.33,0.28
1628404,1610612752,2025,13.65,5.88,9.57,0.35
1628392,1610612745,2019,1.89,0.54,1.68,0.43
1628392,1610612745,2020,4.65,0.78,3.91,0.52
1628392,1610612743,2021,3.47,0.5,2.83,0.67
1628392,1610612746,2022,8.28,2.35,4.88,1.13
1628392,1610612752,2023,4.95,1.24,6.54,0.78
1628392,1610612752,2024,7.76,2.51,8.35,1.13
1628392,1610612760,2025,11.18,3.84,10.72,1.09
1630573,1610612738,2022,2.5,0.38,1.12,0.08
1630573,1610612738,2023,6.4,0.89,2.55,0.26
1630573,1610612738,2024,9.01,1.04,3.49,0.32
1630573,1610612738,2025,8.52,0.9,3.15,0.18
1641722,1610612740,2024,7.82,1.04,2.21,0.1
1641722,1610612740,2025,10.79,1.18,2.82,0.41
1629637,1610612740,2020,7.38,0.88,4.05,0.86
1629637,1610612740,2021,7.48,0.58,4.28,0.63
1629637,1610612740,2022,9.34,0.61,4.5,0.79
1629637,1610612740,2023,4.96,0.72,2.81,0.4
1629637,1610612747,2024,4.33,0.47,3.01,0.41
1629637,1610612747,2025,6.84,1.04,4.8,0.91
1630165,1610612765,2021,6.77,5.31,2.65,0.38
1630165,1610612765,2022,6.86,4.2,3.18,0.53
1630165,1610612765,2023,10.34,6.18,2.91,0.37
1630165,1610612765,2024,6.88,4.88,2.83,0.48
1630165,1610612751,2025,9.0,5.17,3.0,0.67
1630703,1610612757,2024,14.0,5.42,3.13,0.21
1630703,1610612757,2025,12.68,5.08,3.0,0.2
1641707,1610612762,2024,7.3,0.8,4.62,0.75
1641707,1610612762,2025,4.67,0.67,5.0,1.33
1629639,1610612748,2020,13.51,2.2,4.07,0.16
1629639,1610612748,2021,15.09,3.41,4.96,0.31
1629639,1610612748,2022,20.71,3.98,4.98,0.12
1629639,1610612748,2023,20.1,4.18,5.37,0.24
1629639,1610612748,2024,20.83,4.48,5.29,0.07
1629639,1610612748,2025,23.9,5.51,5.18,0.22
1627741,1610612740,2017,8.56,1.35,2.91,0.12
1627741,1610612758,2018,13.49,1.94,3.84,0.28
1627741,1610612758,2019,20.67,2.5,5.02,0.4
1627741,1610612758,2020,19.19,2.96,4.56,0.24
1627741,1610612758,2021,16.56,3.62,4.7,0.42
1627741,1610612758,2022,14.4,1.91,4.02,0.27
1627741,1610612754,2023,16.8,2.81,5.0,0.33
1627741,1610612754,2024,11.98,2.67,3.21,0.6
1627741,1610612744,2025,11.12,1.63,3.22,0.28
1629312,1610612755,2019,1.8,0.4,1.0,0.0
1629312,1610612748,2022,2.26,0.32,1.37,0.16
1629312,1610612748,2023,4.37,0.8,3.48,0.31
1629312,1610612748,2024,6.14,1.06,3.18,0.45
1629312,1610612748,2025,6.46,1.51,3.41,0.5
1628988,1610612754,2019,5.88,1.74,1.34,0.26
1628988,1610612754,2020,9.5,3.41,2.36,0.24
1628988,1610612754,2021,7.2,1.86,1.35,0.2
1628988,1610612764,2022,6.12,1.9,1.63,0.22
1628988,1610612737,2023,3.92,1.41,1.17,0.19
1628988,1610612745,2024,6.59,1.79,1.58,0.08
1628988,1610612745,2025,5.48,1.34,1.26,0.18
201950,1610612755,2010,8.04,3.84,2.62,0.25
201950,1610612755,2011,13.96,6.48,4.05,0.35
201950,1610612755,2012,13.52,4.46,3.26,0.28
201950,1610612755,2013,17.73,8.01,4.22,0.41
201950,1610612740,2014,14.32,7.88,4.18,0.35
201950,1610612740,2015,14.8,6.85,3.38,0.57
201950,1610612740,2016,16.75,6.02,3.0,0.34
201950,1610612740,2017,15.36,7.28,3.94,0.66
201950,1610612740,2018,18.98,6.0,4.51,0.79
201950,1610612740,2019,21.19,7.73,4.99,0.81
201950,1610612740,2020,19.13,6.69,4.8,0.79
201950,1610612749,2021,17.73,6.05,4.54,0.63
201950,1610612749,2022,18.28,6.82,4.49,0.43
201950,1610612749,2023,19.25,7.39,5.09,0.37
201950,1610612738,2024,12.46,4.83,5.41,0.77
201950,1610612738,2025,11.06,3.85,4.27,0.44
1641842,1610612765,2025,6.44,1.01,2.69,0.21
1626158,1610612755,2016,5.63,0.65,2.65,0.78
1626158,1610612755,2017,9.81,1.02,5.46,0.96
1626158,1610612755,2018,6.48,1.27,4.4,0.6
1626158,1610612756,2019,8.17,0.86,4.73,1.13
1626158,1610612758,2020,12.25,0.95,8.14,1.27
1626158,1610612758,2021,14.25,1.66,8.26,1.57
1626158,1610612758,2022,10.4,1.07,7.04,0.91
1626158,1610612758,2023,3.1,0.21,1.9,0.26
1626158,1610612742,2024,3.39,0.65,3.39,0.39
1626158,1610612764,2025,7.42,1.35,5.71,0.74
1631096,1610612760,2024,16.55,2.44,7.9,2.32
1631096,1610612760,2025,14.97,1.97,8.03,2.22
1641720,1610612747,2024,1.62,0.38,0.62,0.1
1641720,1610612747,2025,2.0,0.5,0.5,0.5
201143,1610612737,2008,10.14,1.53,9.69,0.94
201143,1610612737,2009,11.54,2.43,9.31,1.42
201143,1610612737,2010,14.17,2.33,9.86,1.12
201143,1610612737,2011,15.3,3.45,9.32,1.04
201143,1610612737,2012,12.36,2.18,7.0,1.27
201143,1610612737,2013,17.42,3.24,10.23,1.05
201143,1610612737,2014,18.55,2.62,8.41,1.52
201143,1610612737,2015,15.21,3.21,7.16,1.29
201143,1610612737,2016,15.23,3.21,7.27,1.48
201143,1610612738,2017,14.0,4.96,6.84,1.26
201143,1610612738,2018,12.88,4.71,7.38,1.08
201143,1610612738,2019,13.6,4.16,6.74,1.26
201143,1610612755,2020,11.91,4.03,6.81,0.91
201143,1610612760,2021,14.21,3.36,6.71,0.93
201143,1610612738,2022,10.16,3.36,7.68,1.33
201143,1610612738,2023,9.78,3.0,6.19,0.97
201143,1610612738,2024,8.65,2.58,6.35,0.95
201143,1610612738,2025,8.97,2.13,6.15,0.85
1629659,1610612747,2020,5.67,1.0,1.17,0.17
1629659,1610612747,2021,9.0,2.78,2.6,0.32
1629659,1610612747,2022,9.95,2.65,3.22,0.48
1629659,1610612762,2023,10.74,3.78,3.23,0.45
1629659,1610612762,2024,10.12,3.47,2.37,0.37
1629659,1610612741,2025,6.53,1.43,1.72,0.19
1631216,1610612753,2023,3.78,0.59,1.94,0.14
1631216,1610612753,2024,4.29,0.49,1.42,0.07
1631216,1610612753,2025,4.12,0.6,1.29,0.1
1641724,1610612753,2024,1.61,0.33,0.39,0.11
1641724,1610612753,2025,4.45,0.73,1.17,0.18
1628989,1610612737,2019,9.69,2.85,3.27,0.33
1628989,1610612737,2020,12.21,3.8,4.07,0.48
1628989,1610612737,2021,11.91,3.49,3.35,0.26
1628989,1610612737,2022,12.05,2.74,3.43,0.35
1628989,1610612758,2023,15.2,2.95,3.35,0.32
1628989,1610612758,2024,10.23,2.59,3.5,0.36
1628989,1610612758,2025,7.86,1.72,2.79,0.37
1630643,1610612747,2022,0.0,0.25,1.0,0.25
1630643,1610612764,2023,7.29,1.43,3.0,0.57
1630643,1610612743,2024,1.15,0.1,0.55,0.15
1630643,1610612763,2025,6.86,0.59,2.02,0.88
1630574,1610612752,2025,1.92,0.44,2.04,0.6
1629631,1610612737,2020,12.35,1.78,4.54,0.29
1629631,1610612737,2021,14.96,1.91,4.78,0.52
1629631,1610612737,2022,13.38,1.28,3.32,0.4
1629631,1610612737,2023,15.36,1.4,4.24,0.25
1629631,1610612737,2024,15.63,1.53,3.89,0.28
1629631,1610612737,2025,18.97,1.54,3.92,0.14
1630538,1610612743,2022,10.12,2.77,2.72,0.29
1630538,1610612743,2023,12.1,2.98,2.05,0.31
1630538,1610612746,2024,6.92,2.51,1.49,0.11
1630538,1610612746,2025,7.2,1.4,1.2,0.2
1642345,1610612756,2025,4.18,1.16,3.64,0.48
204060,1610612762,2015,5.01,2.3,2.22,0.13
204060,1610612762,2016,4.22,1.19,1.86,0.05
204060,1610612762,2017,7.09,2.74,3.18,0.1
204060,1610612762,2018,11.46,4.78,4.2,0.24
204060,1610612762,2019,12.12,5.72,4.02,0.24
204060,1610612762,2020,9.82,5.18,3.86,0.15
204060,1610612762,2021,12.07,4.75,3.64,0.18
204060,1610612762,2022,7.22,3.51,2.91,0.11
204060,1610612749,2023,6.89,3.26,2.78,0.13
204060,1610612753,2024,4.35,2.99,2.09,0.07
204060,1610612750,2025,0.79,1.21,0.58,0.0
1627742,1610612747,2017,9.37,2.1,4.0,0.46
1627742,1610612747,2018,16.08,3.9,5.32,0.73
1627742,1610612747,2019,18.27,2.96,5.13,0.6
1627742,1610612740,2020,23.82,4.18,6.13,0.61
1627742,1610612740,2021,23.77,4.85,4.9,0.59
1627742,1610612740,2022,22.65,5.58,5.82,0.47
1627742,1610612740,2023,24.71,5.82,5.47,0.42
1627742,1610612740,2024,20.81,5.67,5.06,0.62
1627742,1610612740,2025,22.22,5.17,5.56,0.61
1631127,1610612759,2025,0.8,0.6,1.8,0.0
202681,1610612739,2012,18.51,5.39,3.75,0.39
202681,1610612739,2013,22.46,5.93,3.66,0.36
202681,1610612739,2014,20.82,6.1,3.65,0.32
202681,1610612739,2015,21.71,5.19,3.16,0.27
202681,1610612739,2016,19.64,4.72,2.96,0.34
202681,1610612739,2017,25.22,5.81,3.19,0.33
202681,1610612738,2018,24.43,5.1,3.78,0.28
202681,1610612738,2019,23.82,6.93,5.0,0.51
202681,1610612751,2020,27.4,6.4,5.15,0.5
202681,1610612751,2021,26.87,6.0,4.76,0.69
202681,1610612751,2022,27.45,5.76,4.38,0.59
202681,1610612751,2023,27.1,5.28,5.1,0.82
202681,1610612742,2024,25.64,5.16,5.0,0.48
202681,1610612742,2025,24.68,4.62,4.8,0.46
1628371,1610612753,2018,5.37,0.67,3.67,1.11
1628371,1610612753,2019,9.6,1.07,5.48,1.31
1628371,1610612753,2020,11.88,1.41,6.79,2.29
1628371,1610612753,2023,5.0,0.55,4.0,0.36
1628371,1610612753,2024,6.78,0.52,4.48,1.21
1628371,1610612753,2025,5.35,0.56,4.42,1.13
1631093,1610612765,2023,16.27,5.23,3.89,0.23
1631093,1610612765,2024,15.39,3.84,3.43,0.53
1631093,1610612765,2025,17.6,3.97,4.13,0.37
1641713,1610612763,2024,14.56,1.23,4.08,0.5
1641713,1610612763,2025,7.21,1.0,3.17,0.17
1630543,1610612754,2022,8.25,0.28,4.14,1.44
1630543,1610612754,2023,7.22,0.81,4.48,1.48
1630543,1610612754,2024,6.38,0.83,3.97,1.02
1630543,1610612754,2025,7.0,1.0,5.6,1.6
1631245,1610612764,2023,6.22,1.67,0.89,0.11
1631245,1610612754,2024,0.67,0.67,1.33,0.0
1631245,1610612754,2025,5.79,1.89,1.57,0.18
202704,1610612760,2012,3.11,1.58,1.18,0.02
202704,1610612760,2013,5.34,1.74,2.37,0.19
202704,1610612760,2014,13.09,4.14,3.91,0.11
202704,1610612760,2015,12.82,4.28,4.02,0.1
202704,1610612765,2016,18.85,6.23,3.2,0.14
202704,1610612765,2017,14.46,5.19,2.19,0.1
202704,1610612765,2018,14.58,5.29,2.78,0.09
202704,1610612765,2019,15.37,4.2,2.63,0.11
202704,1610612765,2020,14.93,5.14,2.93,0.07
202704,1610612746,2021,10.67,3.06,2.87,0.1
202704,1610612746,2022,16.84,4.79,3.61,0.2
202704,1610612746,2023,10.88,3.52,2.23,0.1
202704,1610612743,2024,10.16,3.76,1.89,0.16
202704,1610612755,2025,4.39,1.45,1.35,0.1
1641748,1610612749,2024,2.19,0.88,1.98,0.11
1641748,1610612749,2025,3.43,1.24,2.72,0.21
1628991,1610612763,2019,13.76,1.1,4.69,1.41
1628991,1610612763,2020,17.37,1.37,4.6,1.61
1628991,1610612763,2021,14.36,1.09,5.64,1.64
1628991,1610612763,2022,16.31,1.1,5.82,2.27
1628991,1610612763,2023,18.62,0.95,6.76,3.0
1628991,1610612763,2024,22.52,2.33,5.53,1.61
1628991,1610612763,2025,22.18,2.0,5.64,1.53
1631218,1610612744,2024,7.94,1.21,5.01,1.12
1631218,1610612744,2025,6.56,1.68,5.02,0.61
1642355,1610612747,2025,2.3,0.81,0.67,0.11
2544,1610612739,2004,20.94,5.89,5.47,0.73
2544,1610612739,2005,27.19,7.21,7.35,0.65
2544,1610612739,2006,31.37,6.59,7.04,0.84
2544,1610612739,2007,27.33,6.03,6.74,0.71
2544,1610612739,2008,30.0,7.19,7.89,1.08
2544,1610612739,2009,28.44,7.25,7.57,1.15
2544,1610612739,2010,29.71,8.57,7.29,1.01
2544,1610612748,2011,26.72,7.01,7.47,0.63
2544,1610612748,2012,27.15,6.24,7.94,0.81
2544,1610612748,2013,26.79,7.25,8.03,0.88
2544,1610612748,2014,27.13,6.34,6.92,0.34
2544,1610612739,2015,25.26,7.41,6.03,0.71
2544,1610612739,2016,25.26,6.76,7.43,0.64
2544,1610612739,2017,26.41,8.73,8.64,0.59
2544,1610612739,2018,27.45,9.11,8.65,0.87
2544,1610612747,2019,27.36,8.25,8.45,0.6
2544,1610612747,2020,25.34,10.21,7.84,0.54
2544,1610612747,2021,25.02,7.78,7.69,0.56
2544,1610612747,2022,30.27,6.23,8.2,1.05
2544,1610612747,2023,28.91,6.82,8.31,0.58
2544,1610612747,2024,25.66,8.3,7.3,0.54
2544,1610612747,2025,24.43,8.21,7.8,0.56
1631170,1610612748,2024,11.85,2.6,3.8,0.27
1631170,1610612748,2025,8.64,2.52,4.39,0.21
1629610,1610612758,2020,3.85,0.54,1.38,0.08
1629610,1610612758,2021,3.5,0.33,1.61,0.22
1629610,1610612763,2022,0.67,0.33,0.67,0.0
1629610,1610612752,2024,0.82,0.29,0.29,0.06
1629610,1610612766,2025,6.7,1.13,2.87,0.53
1641998,1610612764,2024,0.0,0.0,0.5,0.0
1641998,1610612740,2025,2.38,0.62,2.75,0.38
1642450,1610612765,2025,1.0,0.43,0.29,0.0
1629660,1610612756,2020,3.29,1.42,1.48,0.1
1629660,1610612760,2021,10.7,3.64,2.76,0.18
1629660,1610612760,2022,7.08,2.27,1.62,0.1
1629660,1610612744,2023,6.87,3.0,1.73,0.11
1629660,1610612739,2024,2.0,1.5,0.5,0.0
1629660,1610612739,2025,12.54,3.39,2.47,0.04
1630198,1610612755,2021,3.73,0.49,0.88,0.1
1630198,1610612755,2022,3.6,0.64,1.02,0.05
1630198,1610612760,2023,9.47,1.21,2.4,0.11
1630198,1610612760,2024,8.15,1.27,2.31,0.28
1630198,1610612760,2025,10.22,1.61,2.65,0.12
1642358,1610612749,2025,2.86,1.0,1.0,0.0
1629661,1610612756,2020,8.84,1.21,3.28,0.35
1629661,1610612756,2021,9.55,1.43,3.32,0.27
1629661,1610612756,2022,12.45,1.5,4.14,0.24
1629661,1610612756,2023,13.88,1.53,3.82,0.35
1629661,1610612751,2024,13.38,2.38,4.33,0.26
1629661,1610612751,2025,18.77,3.4,4.33,0.44
1630552,1610612737,2022,2.36,0.14,1.18,0.09
1630552,1610612737,2023,5.64,1.19,4.03,0.49
1630552,1610612737,2024,16.0,3.62,8.71,0.84
1630552,1610612737,2025,18.89,5.03,9.97,1.0
201949,1610612741,2010,3.94,0.74,1.97,0.66
201949,1610612741,2011,3.23,1.08,1.85,0.69
201949,1610612761,2012,9.13,1.97,4.71,1.35
201949,1610612758,2013,5.11,1.07,2.69,0.93
201949,1610612763,2014,7.38,2.13,3.19,1.1
201949,1610612761,2015,7.91,1.36,3.67,1.0
201949,1610612761,2016,5.04,1.18,2.21,0.58
201949,1610612748,2017,12.83,3.63,4.95,1.13
201949,1610612748,2018,10.79,3.84,4.9,0.7
201949,1610612748,2019,7.78,2.45,3.2,0.49
201949,1610612748,2020,5.67,1.17,2.89,0.72
201949,1610612742,2021,5.72,1.72,2.97,0.79
201949,1610612751,2022,5.48,2.1,3.47,0.55
201949,1610612754,2023,2.83,0.83,1.67,0.33
201949,1610612754,2024,0.89,0.89,0.44,0.11
201949,1610612754,2025,0.67,0.33,0.5,0.17
1629640,1610612759,2020,9.06,0.88,3.35,0.12
1629640,1610612759,2021,12.77,1.75,5.97,0.35
1629640,1610612759,2022,17.04,2.11,6.09,0.19
1629640,1610612759,2023,21.98,2.9,5.05,0.17
1629640,1610612759,2024,15.71,2.83,5.46,0.29
1629640,1610612759,2025,12.71,1.62,4.82,0.29
1630553,1610612746,2022,3.53,0.87,1.4,0.13
1630553,1610612757,2023,4.72,1.48,1.1,0.15
1630553,1610612751,2024,6.2,0.6,1.4,0.2
1630553,1610612751,2025,10.62,2.22,3.76,0.38
1642352,1610612748,2025,2.69,0.25,1.75,0.25
203999,1610612743,2016,9.95,2.36,7.0,0.62
203999,1610612743,2017,16.73,4.92,9.84,0.75
203999,1610612743,2018,18.47,6.11,10.71,0.81
203999,1610612743,2019,20.05,7.25,10.81,0.69
203999,1610612743,2020,19.95,7.01,9.74,0.6
203999,1610612743,2021,26.36,8.32,10.83,0.67
203999,1610612743,2022,27.08,7.89,13.77,0.85
203999,1610612743,2023,24.49,9.83,11.84,0.68
203999,1610612743,2024,26.39,8.96,12.35,0.86
203999,1610612743,2025,29.59,10.23,12.74,0.64
1641732,1610612758,2024,2.13,0.67,1.33,0.17
1641732,1610612758,2025,1.08,0.29,0.96,0.29
1641794,1610612760,2025,2.5,1.07,2.24,0.07
1630529,1610612740,2022,9.51,2.14,3.79,0.77
1630529,1610612740,2023,9.83,2.45,4.08,0.64
1630529,1610612740,2024,11.01,2.62,3.58,0.82
1630529,1610612740,2025,10.25,3.25,3.9,0.45
1642403,1610612758,2025,3.35,0.3,1.43,0.25
1630539,1610612766,2022,1.05,0.19,0.52,0.1
1630539,1610612766,2023,3.41,0.33,2.67,0.65
1630539,1610612746,2025,2.18,0.36,1.64,0.46
1630222,1610612745,2021,5.85,1.5,1.96,0.04
1630222,1610612747,2022,6.75,1.0,2.5,0.0
1630222,1610612758,2024,1.4,1.0,1.0,0.0
1630222,1610612758,2025,2.3,1.1,0.9,0.1
1642461,1610612743,2025,1.3,0.25,0.85,0.25
1630200,1610612759,2021,2.54,1.05,0.57,0.0
1630200,1610612759,2022,5.99,3.38,2.25,0.1
1630200,1610612759,2023,12.87,6.59,3.6,0.13
1630200,1610612759,2024,10.01,6.21,3.75,0.12
1630200,1610612759,2025,4.39,3.71,2.07,0.18
1626145,1610612750,2016,4.22,2.92,1.27,0.08
1626145,1610612750,2017,3.48,2.6,1.12,0.08
1626145,1610612750,2018,5.07,2.83,1.61,0.07
1626145,1610612750,2019,6.88,4.81,1.97,0.07
1626145,1610612763,2020,7.45,4.38,1.58,0.09
1626145,1610612763,2021,6.31,3.7,2.0,0.09
1626145,1610612763,2022,8.66,4.44,2.41,0.03
1626145,1610612763,2023,10.29,5.21,2.5,0.07
1626145,1610612764,2024,11.97,7.35,2.71,0.27
1626145,1610612756,2025,10.23,5.3,2.42,0.1
1627884,1610612756,2017,5.25,0.38,2.47,0.41
1627884,1610612756,2018,1.5,0.5,0.67,0.67
1627884,1610612748,2019,7.03,0.62,4.0,0.7
1627884,1610612748,2020,8.47,1.05,3.95,0.64
1627884,1610612757,2021,6.83,0.81,3.53,0.93
1627884,1610612741,2022,5.61,0.59,3.31,0.65
1627884,1610612741,2023,4.98,0.53,2.39,0.58
1627884,1610612742,2024,8.64,0.99,3.29,0.67
1627884,1610612746,2025,10.14,0.78,3.42,0.43
201599,1610612746,2009,4.3,0.21,4.47,1.11
201599,1610612746,2010,4.8,0.3,5.03,0.89
201599,1610612746,2011,7.08,0.53,7.19,1.77
201599,1610612746,2012,7.36,0.26,8.27,2.03
201599,1610612746,2013,8.83,0.34,7.24,1.37
201599,1610612746,2014,10.44,0.9,13.59,2.48
201599,1610612746,2015,11.54,0.74,14.95,2.23
201599,1610612746,2016,12.73,1.17,13.75,2.3
201599,1610612746,2017,12.7,1.19,13.75,1.65
201599,1610612746,2018,12.04,1.52,15.21,0.91
201599,1610612742,2019,11.02,1.98,13.72,1.06
201599,1610612751,2020,8.3,1.88,10.02,0.93
201599,1610612751,2021,7.47,1.63,7.49,1.14
201599,1610612747,2022,4.12,0.41,5.38,0.81
201599,1610612743,2023,5.1,0.87,5.18,0.59
201599,1610612743,2024,3.94,0.72,4.36,0.44
201599,1610612743,2025,3.73,0.95,5.07,0.48
202709,1610612759,2012,2.0,1.17,0.86,0.1
202709,1610612759,2013,4.5,1.89,1.86,0.14
202709,1610612759,2014,5.04,1.68,1.57,0.21
202709,1610612759,2015,6.77,2.38,2.43,0.22
202709,1610612761,2016,8.46,3.12,2.62,0.25
202709,1610612761,2017,9.25,3.31,2.94,0.16
202709,1610612754,2018,7.91,3.17,3.21,0.22
202709,1610612754,2019,6.55,3.91,3.4,0.27
202709,1610612758,2020,6.36,3.49,2.61,0.29
202709,1610612758,2021,6.57,2.45,2.25,0.2
202709,1610612765,2022,8.02,3.65,2.68,0.26
202709,1610612765,2023,6.89,3.5,1.71,0.15
202709,1610612744,2024,2.42,1.62,1.15,0.12
202709,1610612753,2025,3.54,1.44,1.48,0.08
1631107,1610612748,2023,5.47,0.67,2.07,0.13
1631107,1610612748,2024,7.65,1.96,4.17,0.3
1631107,1610612748,2025,10.74,2.85,3.91,0.28
1630548,1610612762,2023,4.83,0.44,2.17,0.17
1630548,1610612762,2024,7.2,1.15,1.8,0.1
1630548,1610612762,2025,8.92,1.06,2.88,0.12
1642530,1610612763,2025,1.64,0.86,0.55,0.0
1630283,1610612742,2025,3.0,0.25,2.62,0.25
1628379,1610612765,2018,7.64,1.7,2.41,0.18
1628379,1610612765,2019,9.73,1.81,2.9,0.16
1628379,1610612765,2020,15.79,4.11,3.5,0.21
1628379,1610612746,2021,8.25,1.65,2.56,0.14
1628379,1610612746,2022,11.9,2.09,3.27,0.09
1628379,1610612746,2023,7.83,1.06,2.37,0.11
1628379,1610612763,2024,11.0,3.49,2.9,0.05
1628379,1610612763,2025,8.86,3.31,2.82,0.08
1631117,1610612762,2023,9.18,0.93,8.38,2.34
1631117,1610612762,2024,8.09,0.94,7.52,2.41
1631117,1610612762,2025,11.05,1.67,12.19,2.38
1630296,1610612755,2022,1.0,0.5,1.0,0.0
1630296,1610612765,2023,1.33,0.0,0.33,0.0
1630296,1610612743,2024,1.1,0.45,0.9,0.05
1630296,1610612744,2025,1.0,0.0,0.67,0.0
1630557,1610612764,2022,8.23,1.1,2.71,0.29
1630557,1610612764,2023,11.08,1.18,2.8,0.12
1630557,1610612764,2024,13.38,1.95,2.81,0.2
1630557,1610612764,2025,11.56,1.69,2.97,0.23
1628467,1610612742,2018,5.36,0.71,3.25,0.65
1628467,1610612742,2019,6.83,0.99,4.63,1.1
1628467,1610612742,2020,9.08,1.19,5.24,1.12
1628467,1610612742,2021,7.06,1.36,5.2,0.7
1628467,1610612742,2022,6.97,1.15,5.93,0.98
1628467,1610612742,2023,5.95,1.41,3.65,0.81
1628467,1610612742,2024,4.44,1.58,3.33,0.7
1628467,1610612742,2025,3.03,1.26,2.79,0.5
1641752,1610612765,2025,1.88,0.88,0.88,0.12
1642261,1610612747,2025,9.05,0.85,2.77,0.1
1628995,1610612752,2019,12.84,1.09,4.47,0.32
1628995,1610612752,2020,6.45,0.94,2.83,0.43
