player_id,team_id,season_id,points_per_game,assists_per_game,rebounds_per_game,blocks_per_game
1628365,1610612753,2022,837,341,234,26
1628365,1610612753,2023,335,120,138,15
1628365,1610612758,2024,61,27,20,2
1642277,1610612754,2024,103,19,71,11
1629655,1610612741,2020,147,17,103,34
1629655,1610612764,2020,233,12,128,41
1629655,0,2020,380,29,231,75
1629655,1610612764,2021,677,68,407,99
1629655,1610612764,2022,705,84,433,99
1629655,1610612764,2023,490,69,361,97
1629655,1610612742,2023,324,46,201,56
1629655,0,2023,814,115,562,153
1629655,1610612742,2024,701,80,388,102
1629636,1610612739,2020,941,329,129,6
1629636,1610612739,2021,1473,583,224,7
1629636,1610612739,2022,1490,538,185,9
1629636,1610612739,2023,1028,373,152,7
1629636,1610612739,2024,1544,506,214,11
1630585,1610612748,2021,13,7,23,3
1630585,1610612766,2024,28,13,6,2
1630568,1610612765,2021,186,20,100,6
1630568,1610612750,2022,181,18,63,2
1630568,1610612750,2023,99,4,31,1
1630568,1610612750,2024,138,11,54,3
1641718,1610612762,2023,974,332,211,7
1641718,1610612762,2024,1125,377,253,9
1642273,1610612764,2024,590,169,285,50
202331,1610612746,2020,1259,280,359,24
202331,1610612746,2021,754,176,213,13
202331,1610612746,2022,1332,288,342,20
202331,1610612746,2023,1671,262,388,37
202331,1610612755,2024,665,178,219,20
201959,1610612752,2020,241,36,250,49
201959,1610612752,2021,229,32,229,40
201959,1610612764,2022,168,34,93,12
201959,1610612752,2023,16,9,28,6
201959,1610612765,2023,18,2,9,1
201959,0,2023,34,11,37,7
201959,1610612766,2024,107,21,120,18
1630581,1610612760,2021,674,345,421,20
1630581,1610612760,2022,1260,469,599,31
1630581,1610612760,2023,986,386,514,44
1630581,1610612741,2024,1022,503,566,45
1628983,1610612760,2020,830,207,166,23
1628983,1610612760,2021,1371,331,278,46
1628983,1610612760,2022,2135,371,329,65
1628983,1610612760,2023,2254,465,415,67
1628983,1610612760,2024,2484,486,379,77
1630264,1610612764,2020,80,11,51,4
1630264,1610612764,2021,180,27,85,11
1630264,1610612764,2022,195,34,99,12
1630264,1610612764,2023,189,34,94,11
1630264,1610612764,2024,129,16,66,2
1631221,1610612743,2023,87,27,21,0
1631221,1610612756,2024,194,78,78,5
203497,1610612762,2020,1015,89,960,190
203497,1610612762,2021,1027,72,968,137
203497,1610612750,2022,939,87,814,95
203497,1610612750,2023,1061,102,982,162
203497,1610612750,2024,866,127,785,104
1630692,1610612764,2021,0,0,1,0
1630692,1610612764,2022,407,168,205,26
1630692,1610612756,2023,198,78,117,9
1630692,1610612763,2023,170,77,136,9
1630692,0,2023,368,155,253,18
1630692,1610612747,2024,161,42,112,11
203932,1610612753,2020,364,105,166,20
203932,1610612743,2020,254,56,118,14
203932,0,2020,618,161,284,34
203932,1610612743,2021,1126,188,439,44
203932,1610612743,2022,1109,203,446,51
203932,1610612743,2023,1013,259,471,45
203932,1610612743,2024,748,164,247,14
201569,1610612745,2020,481,71,58,13
201569,1610612745,2021,765,154,113,18
201569,1610612745,2022,615,136,97,17
201569,1610612746,2022,241,47,37,8
201569,0,2022,856,183,134,25
201569,1610612756,2023,749,139,122,30
201569,1610612755,2024,266,65,46,12
1641789,1610612742,2024,24,6,5,1
203924,1610612765,2020,1205,152,250,58
203924,1610612765,2021,904,111,191,49
203924,1610612757,2022,1290,150,283,53
203924,1610612757,2023,1132,152,191,34
203924,1610612757,2024,677,101,163,46
1631260,1610612749,2022,154,22,45,0
1631260,1610612749,2023,252,30,64,4
1631260,1610612749,2024,541,108,174,7
203110,1610612744,2020,444,558,448,52
203110,1610612744,2021,346,320,336,50
203110,1610612744,2022,617,500,525,60
203110,1610612744,2023,475,332,398,47
203110,1610612744,2024,613,383,414,70
1630224,1610612745,2021,1157,176,226,18
1630224,1610612745,2022,1683,281,284,18
1630224,1610612745,2023,1610,291,423,28
1630224,1610612745,2024,1723,282,377,27
1629750,1610612738,2020,105,11,52,2
1629750,1610612741,2020,41,6,19,4
1629750,0,2020,146,17,71,6
1629750,1610612741,2021,468,60,276,32
1629750,1610612741,2022,165,23,88,21
1629750,1610612741,2023,110,5,67,8
1629750,1610612740,2024,288,45,178,30
1629750,1610612739,2024,59,11,40,1
1629750,0,2024,347,56,218,31
201145,1610612751,2020,750,108,263,27
201145,1610612743,2021,772,96,231,27
201145,1610612743,2022,437,69,144,17
201145,1610612745,2023,509,70,178,31
201145,1610612745,2024,172,20,58,4
1630182,1610612742,2020,101,28,78,3
1630182,1610612742,2021,319,79,161,14
1630182,1610612742,2022,546,103,182,5
1630182,1610612742,2023,469,130,184,9
1630182,1610612766,2024,506,108,172,15
1629656,1610612752,2021,275,44,94,11
1629656,1610612752,2022,799,150,229,26
1629656,1610612752,2023,327,52,88,3
1629656,1610612765,2023,32,14,12,4
1629656,0,2023,359,66,100,7
1629656,1610612742,2024,480,101,179,10
1629656,1610612755,2024,612,127,145,12
1629656,0,2024,1092,228,324,22
1631243,1610612737,2023,24,4,22,4
1631243,1610612737,2024,197,27,139,33
1629060,1610612764,2020,789,82,312,7
1629060,1610612764,2021,475,48,160,9
1629060,1610612764,2022,390,35,128,12
1629060,1610612747,2022,317,23,155,14
1629060,0,2022,707,58,283,26
1629060,1610612747,2023,923,81,294,25
1629060,1610612747,2024,775,83,295,26
1630169,1610612758,2020,753,309,173,28
1630169,1610612758,2021,727,379,199,34
1630169,1610612754,2021,454,249,112,15
1630169,0,2021,1181,628,311,49
1630169,1610612754,2022,1160,585,205,25
1630169,1610612754,2023,1389,752,271,48
1630169,1610612754,2024,1359,673,258,49
1641790,1610612743,2024,33,4,22,4
203501,1610612742,2020,1163,126,229,11
203501,1610612742,2021,598,92,156,6
203501,1610612742,2022,1019,129,251,12
203501,1610612742,2023,1139,139,254,6
203501,1610612765,2024,844,123,183,7
201935,1610612745,2020,198,83,41,6
201935,1610612751,2020,885,392,307,27
201935,0,2020,1083,475,348,33
201935,1610612751,2021,990,447,351,31
201935,1610612755,2021,442,220,149,5
201935,0,2021,1432,667,500,36
201935,1610612755,2022,1216,618,354,31
201935,1610612746,2023,1192,614,369,57
201935,1610612746,2024,1802,687,456,55
1630702,1610612742,2022,420,65,89,7
1630702,1610612742,2023,530,109,131,4
1630702,1610612742,2024,496,81,89,5
1641989,1610612762,2024,32,8,21,1
1631199,1610612761,2022,20,4,7,1
1631199,1610612761,2023,0,1,0,0
1631199,1610612765,2024,4,2,7,0
203914,1610612743,2020,184,32,47,4
203914,1610612753,2020,204,46,32,7
203914,0,2020,388,78,79,11
203914,1610612753,2021,679,108,122,9
203914,1610612753,2022,397,59,98,12
203914,1610612753,2023,372,87,91,14
203914,1610612753,2024,145,30,64,12
202699,1610612755,2020,1210,220,419,51
202699,1610612755,2021,1257,252,496,43
202699,1610612755,2022,1085,186,424,40
202699,1610612755,2023,1204,217,453,46
202699,1610612765,2024,1002,162,432,57
1628404,1610612740,2020,434,109,377,12
1628404,1610612740,2021,548,168,318,11
1628404,1610612757,2021,259,56,70,2
1628404,0,2021,807,224,388,13
1628404,1610612757,2022,487,200,417,9
1628404,1610612752,2022,256,90,176,12
1628404,0,2022,743,290,593,21
1628404,1610612752,2023,761,331,675,23
1628404,1610612752,2024,1051,453,737,27
1628392,1610612743,2020,104,15,85,20
1628392,1610612739,2020,132,40,96,19
1628392,0,2020,236,55,181,39
1628392,1610612746,2021,563,160,332,77
1628392,1610612752,2022,406,102,536,64
1628392,1610612752,2023,582,188,626,85
1628392,1610612760,2024,637,219,611,62
1630573,1610612738,2021,65,10,29,2
1630573,1610612738,2022,512,71,204,21
1630573,1610612738,2023,712,82,276,25
1630573,1610612738,2024,605,64,224,13
1641722,1610612740,2023,524,70,148,7
1641722,1610612740,2024,604,66,158,23
1629637,1610612740,2020,449,35,257,38
1629637,1610612740,2021,654,43,315,55
1629637,1610612740,2022,233,34,132,19
1629637,1610612747,2023,303,33,211,29
1629637,1610612747,2024,383,58,269,51
1630165,1610612765,2020,176,138,69,10
1630165,1610612765,2021,453,277,210,35
1630165,1610612765,2022,786,470,221,28
1630165,1610612765,2023,289,205,119,20
1630165,1610612751,2024,54,31,18,4
1630703,1610612757,2023,868,336,194,13
1630703,1610612757,2024,837,335,198,13
1641707,1610612762,2023,292,32,185,30
1641707,1610612762,2024,14,2,15,4
1629639,1610612748,2020,815,184,268,17
1629639,1610612748,2021,1367,263,329,8
1629639,1610612748,2022,1347,280,360,16
1629639,1610612748,2023,875,188,222,3
1629639,1610612748,2024,1840,424,399,17
1627741,1610612758,2020,1176,257,334,30
1627741,1610612758,2021,792,105,221,15
1627741,1610612754,2021,473,124,132,10
1627741,0,2021,1265,229,353,25
1627741,1610612754,2022,1344,225,400,26
1627741,1610612754,2023,623,139,167,31
1627741,1610612755,2023,390,97,102,11
1627741,0,2023,1013,236,269,42
1627741,1610612744,2024,912,134,264,23
1629312,1610612748,2021,43,6,26,3
1629312,1610612748,2022,236,43,188,17
1629312,1610612748,2023,405,70,210,30
1629312,1610612748,2024,478,112,252,37
1628988,1610612754,2020,475,123,89,13
1628988,1610612764,2021,251,78,67,9
1628988,1610612756,2021,149,75,55,0
1628988,0,2021,400,153,122,9
1628988,1610612737,2022,247,89,74,12
1628988,1610612745,2023,514,140,123,6
1628988,1610612745,2024,340,83,78,11
201950,1610612749,2020,1046,357,268,37
201950,1610612749,2021,1225,457,301,29
201950,1610612749,2022,1290,495,341,25
201950,1610612738,2023,860,333,373,53
201950,1610612738,2024,686,239,265,27
1641842,1610612765,2024,522,82,218,17
1626158,1610612758,2020,869,101,504,96
1626158,1610612758,2021,468,48,317,41
1626158,1610612758,2022,130,9,80,11
1626158,1610612742,2023,78,15,78,9
1626158,1610612764,2023,121,10,104,10
1626158,0,2023,199,25,182,19
1626158,1610612764,2024,230,42,177,23
1631096,1610612760,2023,1357,200,648,190
1631096,1610612760,2024,479,63,257,71
1641720,1610612747,2023,34,8,13,2
1641720,1610612747,2024,4,1,1,1
1641720,1610612755,2024,102,36,26,6
1641720,0,2024,106,37,27,7
201143,1610612760,2020,398,94,188,26
201143,1610612738,2021,701,232,530,92
201143,1610612738,2022,616,189,390,61
201143,1610612738,2023,562,168,413,62
201143,1610612738,2024,538,128,369,51
1629659,1610612747,2020,585,181,169,21
1629659,1610612747,2021,597,159,193,29
1629659,1610612762,2022,698,246,210,29
1629659,1610612762,2023,516,177,121,19
1629659,1610612741,2024,379,83,100,11
1631216,1610612753,2022,193,30,99,7
1631216,1610612753,2023,253,29,84,4
1631216,1610612753,2024,239,35,75,6
1641724,1610612753,2023,29,6,7,2
1641724,1610612753,2024,267,44,70,11
1628989,1610612737,2020,822,241,231,18
1628989,1610612737,2021,892,203,254,26
1628989,1610612758,2022,1140,221,251,24
1628989,1610612758,2023,655,166,224,23
1628989,1610612758,2024,338,74,120,16
1628989,1610612741,2024,343,82,85,7
1628989,0,2024,681,156,205,23
1630643,1610612747,2021,0,1,4,1
1630643,1610612764,2022,51,10,21,4
1630643,1610612743,2023,23,2,11,3
1630643,1610612763,2024,439,38,129,56
1630574,1610612752,2024,48,11,51,15
1629631,1610612737,2020,344,44,110,12
1629631,1610612737,2021,709,68,176,21
1629631,1610612737,2022,1029,94,284,17
1629631,1610612737,2023,891,87,222,16
1629631,1610612737,2024,702,57,145,5
1629631,1610612739,2024,386,35,113,8
1629631,0,2024,1088,92,258,13
1630538,1610612743,2021,698,191,188,20
1630538,1610612743,2022,508,125,86,13
1630538,1610612746,2022,151,47,49,2
1630538,0,2022,659,172,135,15
1630538,1610612746,2023,256,93,55,4
1630538,1610612746,2024,144,28,24,4
1630538,1610612750,2024,5,4,1,0
1630538,0,2024,149,32,25,4
1642345,1610612756,2024,255,71,222,29
204060,1610612762,2020,809,318,244,12
204060,1610612762,2021,325,158,131,5
204060,1610612749,2022,317,150,128,6
204060,1610612753,2023,296,203,142,5
204060,1610612750,2024,15,23,11,0
1627742,1610612740,2020,1450,296,299,36
1627742,1610612740,2021,1246,307,320,26
1627742,1610612740,2022,1112,262,246,19
1627742,1610612740,2023,1332,363,324,40
1627742,1610612740,2024,400,93,100,11
1631127,1610612759,2024,4,3,9,0
202681,1610612751,2020,1451,324,257,37
202681,1610612751,2021,796,167,127,17
202681,1610612751,2022,1084,211,204,33
202681,1610612742,2022,539,120,100,12
202681,0,2022,1623,331,304,45
202681,1610612742,2023,1487,299,290,28
202681,1610612742,2024,1234,231,240,23
1628371,1610612753,2022,55,6,44,4
1628371,1610612753,2023,393,30,260,70
1628371,1610612753,2024,380,40,314,80
1631093,1610612765,2022,1204,387,288,17
1631093,1610612765,2023,1185,296,264,41
1631093,1610612765,2024,528,119,124,11
1641713,1610612763,2023,699,59,196,24
1641713,1610612763,2024,209,29,92,5
1630543,1610612754,2021,297,10,149,52
1630543,1610612754,2022,455,51,282,93
1630543,1610612754,2023,383,50,238,61
1630543,1610612754,2024,35,5,28,8
1631245,1610612764,2022,56,15,8,1
1631245,1610612754,2023,2,2,4,0
1631245,1610612754,2024,162,53,44,5
202704,1610612746,2020,715,205,192,7
202704,1610612746,2021,1263,359,271,15
202704,1610612746,2022,566,183,116,5
202704,1610612743,2022,127,50,28,1
202704,0,2022,693,233,144,6
202704,1610612743,2023,833,308,155,13
202704,1610612755,2024,136,45,42,3
1641748,1610612749,2023,125,50,113,6
1641748,1610612749,2024,230,83,182,14
1628991,1610612763,2020,158,12,62,18
1628991,1610612763,2021,1272,86,454,177
1628991,1610612763,2022,1173,60,426,189
1628991,1610612763,2023,1486,154,365,106
1628991,1610612763,2024,1641,148,417,113
1631218,1610612744,2023,540,82,341,76
1631218,1610612744,2024,407,104,311,38
1642355,1610612747,2024,62,22,18,3
2544,1610612747,2020,1126,350,346,25
2544,1610612747,2021,1695,349,459,59
2544,1610612747,2022,1590,375,457,32
2544,1610612747,2023,1822,589,518,38
2544,1610612747,2024,1710,575,546,39
1631170,1610612748,2023,889,195,285,20
1631170,1610612748,2024,570,166,290,14
1629610,1610612758,2020,63,6,29,4
1629610,1610612745,2020,64,16,42,6
1629610,0,2020,127,22,71,10
1629610,1610612763,2021,2,1,2,0
1629610,1610612752,2023,14,5,5,1
1629610,1610612766,2024,315,53,135,25
1641998,1610612764,2023,0,0,1,0
1641998,1610612763,2023,171,27,133,28
1641998,0,2023,171,27,134,28
1641998,1610612740,2024,38,10,44,6
1641998,1610612747,2024,57,6,61,9
1641998,0,2024,95,16,105,15
1642450,1610612765,2024,7,3,2,0
1629660,1610612760,2020,353,120,91,6
1629660,1610612760,2021,340,109,78,5
1629660,1610612744,2022,309,135,78,5
1629660,1610612739,2023,4,3,1,0
1629660,1610612739,2024,878,237,173,3
1630198,1610612755,2020,153,20,36,4
1630198,1610612755,2021,198,35,56,3
1630198,1610612760,2022,691,88,175,8
1630198,1610612760,2023,636,99,180,22
1630198,1610612760,2024,756,119,196,9
1642358,1610612749,2024,20,7,7,0
1642358,1610612764,2024,200,69,52,3
1642358,0,2024,220,76,59,3
1629661,1610612756,2020,573,86,199,16
1629661,1610612756,2021,822,99,273,16
1629661,1610612756,2022,236,26,65,6
1629661,1610612751,2022,414,52,120,8
1629661,0,2022,650,78,185,14
1629661,1610612751,2023,776,138,251,15
1629661,1610612751,2024,1070,194,247,25
1630552,1610612737,2021,52,3,26,2
1630552,1610612737,2022,395,83,282,34
1630552,1610612737,2023,896,203,488,47
1630552,1610612737,2024,680,181,359,36
201949,1610612742,2020,166,50,86,23
201949,1610612740,2020,202,48,91,19
201949,0,2020,368,98,177,42
201949,1610612751,2021,340,130,215,34
201949,1610612754,2022,51,15,30,6
201949,1610612754,2023,8,8,4,1
201949,1610612754,2024,8,4,6,2
1629640,1610612759,2020,881,121,412,24
1629640,1610612759,2021,1278,158,457,14
1629640,1610612759,2022,1385,183,318,11
1629640,1610612759,2023,1084,195,377,20
1629640,1610612759,2024,979,125,371,22
1630553,1610612746,2021,53,13,21,2
1630553,1610612757,2021,214,63,60,10
1630553,0,2021,267,76,81,12
1630553,1610612757,2022,189,59,44,6
1630553,1610612751,2023,31,3,7,1
1630553,1610612751,2024,839,175,297,30
1642352,1610612748,2024,43,4,28,4
203999,1610612743,2020,1898,599,780,48
203999,1610612743,2021,2004,584,1019,63
203999,1610612743,2022,1690,678,817,47
203999,1610612743,2023,2085,708,976,68
203999,1610612743,2024,2071,716,892,45
1641732,1610612758,2023,64,20,40,5
1641732,1610612758,2024,26,7,23,7
1641732,1610612764,2024,131,37,64,6
1641732,0,2024,157,44,87,13
1641794,1610612760,2024,135,58,121,4
1630529,1610612740,2021,742,167,296,60
1630529,1610612740,2022,649,162,269,42
1630529,1610612740,2023,837,199,272,62
1630529,1610612740,2024,205,65,78,9
1642403,1610612758,2024,134,12,57,10
1630539,1610612766,2021,22,4,11,2
1630539,1610612766,2022,157,15,123,30
1630539,1610612746,2024,61,10,46,13
1630539,1610612742,2024,137,15,79,10
1630539,0,2024,198,25,125,23
1630222,1610612745,2020,152,39,51,1
1630222,1610612755,2020,16,3,4,0
1630222,0,2020,168,42,55,1
1630222,1610612747,2021,27,4,10,0
1630222,1610612758,2023,7,5,5,0
1630222,1610612758,2024,23,11,9,1
1642461,1610612743,2024,26,5,17,5
1630200,1610612759,2020,94,39,21,0
1630200,1610612759,2021,413,233,155,7
1630200,1610612759,2022,875,448,245,9
1630200,1610612759,2023,771,478,289,9
1630200,1610612759,2024,123,104,58,5
1630200,1610612741,2024,207,88,58,5
1630200,0,2024,330,192,116,10
1626145,1610612763,2020,442,259,140,6
1626145,1610612763,2021,632,324,176,2
1626145,1610612763,2022,823,417,200,6
1626145,1610612764,2023,790,485,179,18
1626145,1610612756,2024,829,429,196,8
1627884,1610612757,2020,396,47,205,54
1627884,1610612741,2021,286,30,169,33
1627884,1610612741,2022,319,34,153,37
1627884,1610612742,2023,657,75,250,51
1627884,1610612746,2024,781,60,263,33
201599,1610612751,2020,426,93,427,65
201599,1610612747,2021,132,13,172,26
201599,1610612755,2021,74,8,92,9
201599,0,2021,206,21,264,35
201599,1610612743,2022,199,34,202,23
201599,1610612743,2023,142,26,157,16
201599,1610612743,2024,209,53,284,27
202709,1610612758,2020,289,108,99,9
202709,1610612765,2020,228,105,60,9
202709,0,2020,517,213,159,18
202709,1610612765,2021,521,237,174,17
202709,1610612765,2022,427,217,106,9
202709,1610612744,2023,63,42,30,3
202709,1610612753,2024,177,72,74,4
1631107,1610612748,2022,82,10,31,2
1631107,1610612748,2023,352,90,192,14
1631107,1610612748,2024,494,131,180,13
1630548,1610612762,2022,87,8,39,3
1630548,1610612762,2023,144,23,36,2
1630548,1610612762,2024,571,68,184,8
1642530,1610612763,2024,36,19,12,0
1630283,1610612742,2024,24,2,21,2
1630283,1610612740,2024,10,3,18,1
1630283,0,2024,34,5,39,3
1628379,1610612746,2020,520,104,161,9
1628379,1610612746,2021,833,146,229,6
1628379,1610612746,2022,274,37,83,4
1628379,1610612763,2022,272,54,75,1
1628379,0,2022,546,91,158,5
1628379,1610612763,2023,429,136,113,2
1628379,1610612763,2024,576,215,183,5
1631117,1610612762,2022,679,69,620,173
1631117,1610612762,2023,518,60,481,154
1631117,1610612762,2024,641,97,707,138
1630296,1610612755,2021,2,1,2,0
1630296,1610612765,2021,77,10,48,11
1630296,0,2021,79,11,50,11
1630296,1610612765,2022,4,0,1,0
1630296,1610612743,2023,22,9,18,1
1630296,1610612744,2024,3,0,2,0
1630557,1610612764,2021,634,85,209,22
1630557,1610612764,2022,820,87,207,9
1630557,1610612764,2023,1070,156,225,16
1630557,1610612764,2024,705,103,181,14
1628467,1610612742,2020,353,68,260,35
1628467,1610612742,2021,411,68,350,58
1628467,1610612742,2022,220,52,135,30
1628467,1610612742,2023,191,68,143,30
1628467,1610612742,2024,103,43,95,17
1641752,1610612765,2024,15,7,7,1
1642261,1610612747,2024,706,66,216,8
1628995,1610612752,2020,163,19,61,6
1628995,1610612752,2021,47,3,22,1
1628995,1610612737,2021,46,7,22,1
1628995,0,2021,93,10,44,2
1628995,1610612765,2022,237,15,108,12
1628995,1610612757,2022,178,18,69,0
1628995,0,2022,415,33,177,12
1628995,1610612765,2023,223,23,75,7
1628995,1610612744,2024,46,5,17,4
1642278,1610612752,2024,81,70,27,4
1631132,1610612761,2022,182,31,171,57
1631132,1610612747,2024,90,16,92,16
1629723,1610612763,2020,184,47,128,9
1629723,1610612763,2021,349,109,329,22
1629723,1610612763,2022,364,100,310,25
1629723,1610612763,2023,235,110,257,51
1629723,1610612763,2024,112,42,151,14
1628436,1610612741,2020,26,4,15,7
1628436,1610612738,2020,80,20,52,25
1628436,0,2020,106,24,67,32
1628436,1610612739,2021,4,1,3,1
1628436,1610612749,2021,0,0,1,0
1628436,1610612738,2021,26,8,25,2
1628436,0,2021,30,9,29,3
1628436,1610612738,2022,261,53,197,46
1628436,1610612738,2023,334,67,261,61
1628436,1610612738,2024,441,117,388,71
1630249,1610612760,2021,187,57,101,8
1630249,1610612737,2022,36,17,26,1
1630249,1610612737,2023,135,50,52,6
1630249,1610612737,2024,412,147,156,26
1630228,1610612744,2021,652,64,234,22
1630228,1610612744,2022,666,125,231,31
1630228,1610612744,2023,1188,163,355,36
1630228,1610612744,2024,719,104,217,21
1628398,1610612747,2020,874,127,417,41
1628398,1610612764,2021,1130,233,561,57
1628398,1610612764,2022,1357,239,463,29
1628398,1610612764,2023,1553,296,464,49
1628398,1610612764,2024,486,79,185,7
1628398,1610612749,2024,478,73,185,12
1628398,0,2024,964,152,370,19
1631222,1610612763,2022,105,21,63,4
1631222,1610612763,2023,379,58,128,12
1631222,1610612763,2024,343,133,205,20
1631222,1610612758,2024,115,25,54,3
1631222,0,2024,458,158,259,23
203897,1610612741,2020,1591,282,289,27
203897,1610612741,2021,1635,303,308,23
203897,1610612741,2022,1913,327,345,18
203897,1610612741,2023,487,98,129,8
203897,1610612741,2024,1007,189,202,10
203897,1610612758,2024,717,121,113,2
203897,0,2024,1724,310,315,12
1627746,1610612758,2024,5,1,3,0
1629111,1610612759,2021,265,45,138,14
1629111,1610612756,2022,456,68,280,30
1629111,1610612745,2023,274,65,172,33
1629111,1610612745,2024,200,37,137,10
1641796,1610612748,2024,251,65,92,7
1630639,1610612750,2022,2,0,1,0
1630639,1610612742,2022,54,2,20,0
1630639,0,2022,56,2,21,0
1630639,1610612742,2023,136,20,50,3
1630639,1610612761,2024,236,31,86,6
1627747,1610612751,2020,222,72,52,6
1627747,1610612754,2020,726,173,162,24
1627747,0,2020,948,245,214,30
1627747,1610612754,2021,728,173,150,18
1627747,1610612739,2021,258,75,64,5
1627747,0,2021,986,248,214,23
1627747,1610612739,2022,897,287,282,24
1627747,1610612739,2023,952,346,280,34
1627747,1610612739,2024,388,140,107,19
1627747,1610612737,2024,388,75,96,14
1627747,0,2024,776,215,203,33
1627814,1610612744,2020,373,73,180,8
1627814,1610612744,2021,467,63,203,6
1627814,1610612756,2022,604,99,225,7
1627814,1610612756,2024,83,11,20,0
203458,1610612761,2020,16,3,11,6
203458,1610612764,2020,407,46,249,58
203458,0,2020,423,49,260,64
203458,1610612758,2021,235,45,161,25
203458,1610612758,2022,43,12,60,11
203458,1610612758,2023,120,50,128,33
203458,1610612758,2024,52,30,64,18
203458,1610612747,2024,22,8,31,3
203458,0,2024,74,38,95,21
202695,1610612746,2020,1292,269,337,21
202695,1610612746,2022,1239,204,338,28
202695,1610612746,2023,1613,244,416,59
202695,1610612746,2024,796,116,219,17
1642502,1610612760,2024,2,1,3,0
1641721,1610612747,2023,11,6,4,1
1641721,1610612747,2024,4,2,2,0
1641721,1610612751,2024,112,17,53,7
1641721,0,2024,116,19,55,7
1630604,1610612740,2023,4,1,5,2
1630604,1610612741,2024,21,3,9,1
203081,1610612757,2020,1928,505,283,17
203081,1610612757,2021,695,212,120,11
203081,1610612757,2022,1866,425,277,18
203081,1610612749,2023,1775,508,320,18
203081,1610612749,2024,1447,410,272,10
1641726,1610612742,2023,483,60,378,77
1641726,1610612742,2024,314,85,270,56
1641753,1610612749,2023,26,5,21,0
1641753,1610612749,2024,30,5,35,0
1626172,1610612744,2020,251,119,322,22
1626172,1610612744,2021,491,165,596,52
1626172,1610612744,2022,578,207,760,50
1626172,1610612744,2023,334,133,419,29
1626172,1610612744,2024,344,118,462,37
201572,1610612749,2020,859,50,347,103
201572,1610612749,2021,161,6,53,15
201572,1610612749,2022,1239,99,520,193
201572,1610612749,2023,990,127,409,189
201572,1610612749,2024,1041,143,401,148
201567,1610612739,2020,305,63,186,2
201567,1610612739,2021,1007,160,536,18
201567,1610612739,2022,347,76,280,7
201567,1610612748,2022,162,40,119,5
201567,0,2022,509,116,399,12
201567,1610612748,2023,485,115,338,10
201567,1610612748,2024,122,22,94,4
200768,1610612761,2020,791,338,247,14
200768,1610612748,2021,844,474,282,17
200768,1610612748,2022,615,281,225,21
200768,1610612748,2023,303,147,129,15
200768,1610612755,2023,184,106,65,6
200768,0,2023,487,253,194,21
200768,1610612755,2024,138,96,67,11
1641754,1610612737,2023,14,0,7,0
1626168,1610612759,2020,115,14,86,1
1626168,1610612765,2021,532,58,244,26
1626168,1610612758,2021,254,30,135,6
1626168,0,2021,786,88,379,32
1626168,1610612758,2022,562,66,300,31
1626168,1610612758,2023,419,72,257,19
1626168,1610612758,2024,451,82,316,23
1630572,1610612749,2021,154,22,82,9
1630572,1610612749,2022,57,16,56,5
1630572,1610612759,2022,206,46,129,7
1630572,0,2022,263,62,185,12
1630572,1610612759,2023,190,49,147,12
1630572,1610612759,2024,385,48,187,17
1629611,1610612746,2020,472,104,242,13
1629611,1610612746,2021,872,209,425,21
1629611,1610612746,2022,713,184,276,22
1629611,1610612746,2023,658,119,254,15
1629611,1610612746,2024,223,59,107,11
1629611,1610612737,2024,294,62,92,4
1629611,0,2024,517,121,199,15
1630544,1610612760,2021,625,91,171,12
1630544,1610612760,2022,517,120,155,11
1630544,1610612760,2023,49,20,24,0
1630544,1610612766,2023,333,145,125,3
1630544,0,2023,382,165,149,3
1630544,1610612766,2024,183,39,38,4
1628374,1610612741,2020,695,45,268,15
1628374,1610612739,2021,900,81,345,30
1628374,1610612762,2022,1691,123,570,38
1628374,1610612762,2023,1278,110,449,26
1628374,1610612762,2024,892,70,278,17
1630230,1610612740,2020,246,88,148,10
1630230,1610612740,2021,313,62,142,8
1630230,1610612740,2022,698,189,279,14
1630230,1610612740,2023,466,128,240,12
1630230,1610612742,2024,914,208,328,11
1628997,1610612766,2020,264,67,141,12
1628997,1610612748,2021,551,64,230,30
1628997,1610612748,2022,683,117,344,31
1628997,1610612748,2023,640,143,281,29
1628997,1610612755,2024,281,69,136,20
1628997,1610612742,2024,75,26,41,3
1628997,0,2024,356,95,177,23
1628998,1610612766,2020,207,86,161,12
1628998,1610612766,2021,544,179,285,32
1628998,1610612766,2022,35,11,24,1
1628998,1610612766,2023,211,104,109,18
1628998,1610612766,2024,306,89,176,26
1628998,1610612756,2024,52,16,48,6
1628998,0,2024,358,105,224,32
1641798,1610612751,2024,3,0,0,0
1641798,1610612764,2024,75,17,44,0
1641798,0,2024,78,17,44,0
1630231,1610612745,2020,419,48,242,41
1630231,1610612745,2021,696,101,297,40
1630231,1610612745,2022,1039,123,452,30
1630231,1610612746,2023,10,1,3,1
1630231,1610612755,2023,214,50,128,11
1630231,0,2023,224,51,131,12
1630231,1610612755,2024,154,19,72,16
1630231,1610612762,2024,120,29,53,6
1630231,0,2024,274,48,125,22
1631213,1610612737,2022,21,2,12,0
1631213,1610612751,2024,523,122,219,9
1629726,1610612764,2020,354,26,87,7
1629726,1610612745,2021,650,64,190,24
1629726,1610612745,2022,214,23,62,4
1629726,1610612737,2022,43,3,11,1
1629726,0,2022,257,26,73,5
1629726,1610612737,2023,325,37,92,8
1629726,1610612737,2024,353,60,87,15
